None;Please, Dont Touch Anything
Obscure: The Aftermath;UFO Aftermath
Ford Racing 3;Ford Racing 3
None;oO
Shattered Union;Shattered Union
Port Royale 2;Port Royale 2
None;Submerged
None;Terrorhedron
Blitzkrieg 2 Anthology;Blitzkrieg 2 Anthology
Duke Nukem Forever;Duke Nukem Forever 
None;Disciples Sacred Lands Gold
None;Gorky 17
None;Hard Truck Apocalypse / Ex Machina
F1 Racing Championship;Farm Machines Championships 2014
Seaman;Sandmason
None;Joe Dever's Lone Wolf HD Remastered
Conflict: Denied Ops;Conflict Denied Ops
Rogue Trooper;Rogue Trooper
Ys: The Ark of Napishtim;Ys VI The Ark of Napishtim
ShellShock 2: Blood Trails;Shellshock 2 Blood Trails
Shrek;Shipwreck
Deponia;Demonicon
Crimson Sea;Crimsonland
Yoshi;Yosumin!
StarBlade α;StarMade
Neverwinter Nights;Neverending Nightmares
Deus Ex: Human Revolution;Deus Ex Revision
None;Flora's Fruit Farm
None;FOTONICA
Alien: Isolation;Remnants Of Isolation
Tom Clancy's Ghost Recon Advanced Warfighter;Tom Clancy's Ghost Recon Advanced Warfighter
Infinite Space;Ancient Space
None;Sweet Lily Dreams
None;Stardust Vanguards
None;Squirreltopia
None;Minimon
Pengo;Pongo
Fading Shadows;GemCraft - Chasing Shadows
Metal Slug Advance;Metal Planet
Oni;Oniken
Azure Dreams;Keen Dreams
None;The Campaign Series Fall Weiss
Frantix;Fortix 2
None;Depth Hunter 2 Deep Dive
None;Letter Quest Grimm's Journey
The Story of Noah's Ark;Super 3-D Noah's Ark
None;Letter Quest Grimm's Journey Remastered
Action Force;Incoming Forces
None;Cast of the Seven Godsends
Jackass the Game;War, the Game
Colin McRae Rally;Colin McRae Rally
None;Strategic War in Europe
None;1953 NATO vs Warsaw Pact
Alone in the Dark;Into the Dark
Speed Kings;Speed Kills
Battle vs. Chess;Battle vs Chess
Blood Wake;Bloodbath Kavkaz
The Crew;The Few
Drone Tactics;Starion Tactics
Gunbird;GunWorld
The Guided Fate Paradox;The Samaritan Paradox
None;Cyto
None;Alpha Kimori Episode One 
Deadly Arts;Deadly Profits
Target: Terror;Narco Terror
Chameleon;Echelon
None;Residue Final Cut
Total War: Attila;Total War Battles SHOGUN
Quest 64;1Quest
Pucca Power Up;Power-Up
BlazBlue: Calamity Trigger;BlazBlue Calamity Trigger
None;Smooth Operators
None;Vox
Wario World;Farming World
None;SpellForce 2 - Demons of the Past
Cruis'n;Circuits
Dragon Warrior;Draconian Wars
None;SCHAR Blue Shield Alliance
The Sims 2: Nightlife;The Sun at Night
Pacific Liberator;Pacific Storm
None;T.E.C. 3001
Reloaded;Retro/Grade
Super Soccer;Paper Sorcerer
GripShift;Horizon Shift
Guilty Gear Isuka;Guilty Gear Isuka
Rise of Nations;Demise of Nations Rome
Ape Escape 3;Escape Goat
Dead in the Water;Dysan the Shapeshifter
Magnetica;Magnetic By Nature
Super Collapse! 3;Skyward Collapse
Mass Destruction;Rhythm Destruction
Battle Rage;Ittle Dew
Post Mortem;Post Master 
City Life: World Edition;Strife Veteran Edition
Hogs of War;Shadows of War
Constantine;Constant C
Freedom Wars;Freedom Fall
Gunslingers;Gunslugs 2
The Lost Vikings;The Lost Crown
Super Metroid;Super Motherload
Bolt;Volt
Dungeons - The Dark Lord;Dungeons The Eye of Draconus
Elebits;Eleusis
Dream Salon;Dreaming Sarah
Wave Rally;Death Rally
Chicken Riot;Choice of Robots
The Club;The Club
Dead Space;Dead State
None;Silent Storm Sentinels
San Goku Shi V;Shan Gui
None;The Incredible Adventures of Van Helsing Final Cut
Wizardry: Tale of the Forsaken Land;Wizardry 7 Crusaders of the Dark Savant
Myst;Tryst
None;Zombie Tycoon 2 Brainhov's Revenge
Demolition Racer;Demolition, Inc.
EVE Online;Tkl Online
None;Treasure Planet Battle at Procyon
Forever Kingdom;Seven Kingdoms 2 HD
None;Ghostbusters Sanctum of Slime
None;BloodLust Shadowhunter
RoboCop;Roogoo
None;Neighbours from Hell
None;Neighbours from Hell 2
Dungeon Keeper 2;Runestone Keeper
Azure Striker Gunvolt: Striker Pack;Azure Striker Gunvolt
Mighty No. 9;Mighty Gunvolt
Devil May Cry 3: Dante's Awakening Special Edition;Devil May Cry 4 Special Edition
None;Clutch
BIT.TRIP SAGA;BIT.TRIP FATE
Crash Team Racing;Carnage Racing
Infinite Undiscovery;Infinifactory
Malice;Splice
Football Manager 2010;World Basketball Manager 2010
None;Commandos Beyond the Call of Duty
None;Inside a Star-filled Sky 
The Train Giant;Farming Giant
Imperium Romanum;Imperium Romanum Gold Edition
None;TransOcean The Shipping Company
Children of Mana;Children of the Nile Alexandria
Airline Tycoon 2;Airline Tycoon Deluxe
Air Combat;Universal Combat CE
Spectral Force 3;Septerra Core
Bomberman;Timberman
None;Enforcer Police Crime Action
Pro Cycling Manager 2016;Pro Rugby Manager 2015
TOCA Race Driver 3;ToCA Race Driver 3
None;R.O.O.T.S
None;Angvik
Delta Force: Black Hawk Down;Delta Force Black Hawk Down - Team Sabre
Dollar Dash;Diaper Dash
None;Delve Deeper
Nightshade;Lightfish
None;Fractal Make Blooms Not War
None;Invisible Apartment
None;Hylics
The Italian Job;The Stalin Subway
Sega GT Online;Fiesta Online NA
Jewel Quest: Expeditions;Cabela's Hunting Expeditions
Midnight Club II;Midnight Club II
None;Spoiler Alert
None;Warehouse and Logistics Simulator
RPG Maker 3;RPG Maker 2000
Last Escort;Last Word
None;War in a Box Paper Tanks
RPG Maker 3;RPG Maker XP
Commando;Commando Jack
None;Shark Attack Deathmatch 2
None;Jagged Alliance Crossfire
None;Another Perspective
Martian Panic;Organic Panic
None;LA Cops
Combat Wings: The Great Battles of WWII;Combat Wings Battle of Britain
Pro Evolution Soccer 2014;Pro Evolution Soccer 2014
Divinity II: Ego Draconis;Divinity II - Ego Draconis
None;Rodina
None;TyranoBuilder Visual Novel Studio
Gex;Dex
None;Westerado Double Barreled
None;Heavy Bullets
Rampage;Famaze
Ant Nation;Sky Nations
Barnyard;Manyland
None;Kill Fun Yeah
None;KWAAN
None;Trouble In The Manor
Super Soccer;New Star Soccer 5
The Bible Game;The Black Watchmen
None;Tiamat X
Diary Girl;Scarygirl
Sacred Gold;Bard's Gold
Glacier2;Glare
None;Rooms The Unsolvable Puzzle
None;Breezeblox
Marker Man Adventures;Super Panda Adventures
Millipede;Millie
Roadsters;Rotieer
None;Traps N' Gemstones
Herc's Adventures;Fatty Maze's Adventures
everGirl;Reversi
htoL#NiQ: The Firefly Diary;Shiny The Firefly
Summoner;Stonerid
Mr. Driller;Mr. Bree+
None;Amazing Princess Sarah
Silent Hunter: Wolves of the Pacific;Silent Hunter Wolves of the Pacific U-Boat Missions
Assassin's Creed: Rogue;Assassin's Creed Rogue
None;APOX
Cities XL 2012;Cities XXL
Kanon;Alganon
Final Fantasy Adventure;Gurumin A Monstrous Adventure
None;Nimble Writer
King Kong;Kings of Kung Fu
Majesty 2 Collection;Majesty Gold Edition
None;FLOCK!
Darkstone;Darkstone
Strike Point;Spriter Pro
None;Close Your Eyes
None;Paint the Town Red
Heroes Phantasia;Heroes and Titans Online
Card Games;Mad Games Tycoon
Railroad Tycoon 3;Railroad Pioneer
None;RESCUE 2
Empire Earth;Imagine Earth
Barbie Explorer;Farlight Explorers
X-Men: Children of the Atom;Children of the Nile
Call Of Duty 2: Big Red One;Call of Duty United Offensive
Call of Duty 3;Call of Duty
Retro Atari Classics;Rune Classic
None;Pretty Girls Mahjong Solitaire
Resistance 3;Stargate Resistance
None;Environmental Station Alpha
None;Stick RPG 2
None;Just Get Through
None;Volume
Gallop Racer;Shallow Space
NHL Slapshot;Snapshot
Country Dance;English Country Tune
Sushi Academy;Sunrider Academy
NCAA Gamebreaker;GamersGoMakers
Airline Tycoon;Empire TV Tycoon
None;Game Tycoon 1.5
None;Buzz Aldrin's Space Program Manager
None;Apollo4x
None;Saturday Morning RPG
None;Deadlings - Rotten Edition
None;Showtime!
Micro Machines;Escape Machines
Spore Creatures;Spooky Cats
None;Anomaly Warzone Earth Mobile Campaign
Global Defence Force;Royal Defense
None;Taxi
Dementium: The Ward;Into The War
Seek and Destroy;Infect and Destroy
None;World War II Panzer Claws
Iron Man;Ironcast
The Hidden;The Swindle
Puzzle Quest 2;Puzzle Quest 2
Warhammer 40,000: Space Marine;Warhammer 40,000 Armageddon
None;Etherium
Monster House;Monster Loves You!
Sniper Elite V2;Sniper Elite Zombie Army 2
Rise of Nations;Rulers of Nations
None;Qvadriga
Cabela's Dangerous Hunts;Elite Dangerous Horizons
None;UFO Afterlight
Don Bradman Cricket 14;Don Bradman Cricket 14
None;CameraBag 2
None;Aqua Kitty - Milk Mine Defender
Blazing Angels: Squadrons of WWII;Blazing Angels Squadrons of WWII
Blazing Angels 2: Secret Missions of WWII;Blazing Angels 2 Secret Missions of WWII
None;Song of the Myrne What Lies Beneath
Wolfenstein;Wolfenstein
Darkstalkers Resurrection;Painkiller Resurrection
Bass Strike;Fair Strike
Gunship;Gunship!
Shadow of Rome;Shadow of Kingdoms
Operation: Vietnam;Operation Z
Mega Man Legacy Collection;Mega Man Legacy Collection
None;Knightmare Tower
None;Violett
None;David.
Space Raiders;Substance Painter
Lock's Quest;Anna's Quest
Amnesia Later;Amnesia Memories
Bloodborne;Windborne
Shining Hearts;Fading Hearts
Cradle of Rome;Crystals of Time
Beyond Oasis;Beyond Eyes
Dark Sector;Dark Echo
Puzzler World;Alter World
None;Jagged Alliance 2 - Wildfire 
Kuusen II;Lucius II
None;Cognition An Erica Reed Thriller
Dark Souls;Dark Fall Lost Souls
Sherlock Holmes: The Mystery of the Mummy;Sherlock Holmes and The Hound of The Baskervilles
The Whispered World;The Whispered World Special Edition
Dying Light;Light
Deer Drive;Pineview Drive
BloodRayne 2;BloodRayne 2
World Racing;Real World Racing
Patapon 2;Parkan 2
GrimGrimoire;Detective Grimoire
Dragon Ball: Origins;Dracula Origin
Alan Wake;A Golden Wake
Carve;Claire
None;SickBrick
Fable: The Journey;Dark Fall 1 The Journal
The Game of Life;Tree of Life
None;World of Mixed Martial Arts 3
C: The Contra Adventure;The Witcher Adventure Game
Pitfall: The Lost Expedition;The Curious Expedition
Planet of the Apes;Planet of the Eyes
None;FIST OF AWESOME
Wetrix;Zotrix
None;Akuatica
Dark Souls;Darkout
None;System Protocol One
Dark Sector;Twin Sector
IL-2 Sturmovik: Birds of Prey;IL-2 Sturmovik Battle of Stalingrad
None;Toybox Turbos
None;Introduction to 3D Prop Modeling and Design - Viking Armor and Weapons
Sonic Adventure DX: Director's Cut;Shantae Risky's Revenge - Director's Cut
None;ZOMBI
Euro Truck Simulator;European Ship Simulator
Science Papa;Science Girls
Reel Fishing;Euro Fishing
None;Flashback
Retro Game Challenge;Order of War Challenge
None;Karate Master 2 Knock Down Blow
None;ArchonClassic
Tom Clancy's Rainbow Six: Vegas;Tom Clancy's Rainbow Six Vegas
None;Jagged Alliance Flashback
Zombie Hunters 2;Fieldrunners 2
Condemned: Criminal Origins;Condemned Criminal Origins
Game Party 3;Game Character Hub
None;Armello
Dungeon Raiders;Dangerous Waters
None;Dungeonbowl Knockout Edition
The Whispered World;The Whispered World
Dead Man's Hand;Dead Mountaineer's Hotel
None;NecroVisioN Lost Company
Runaway: A Twist of Fate;Runaway A Twist of Fate
NBA 2K11;NBA 2K11
None;Yesterday
None;Bridge Constructor Medieval
None;NEED FOR MADNESS ?
The Inner World;The Entente Gold
None;Max Gentlemen
Railfan;Mainland
Summon Night;One Night
None;Better Late Than DEAD
Wildlife Park 3;Wildlife Park 3
Super Power League 2;SuperPower 2 Steam Edition
RealSports Boxing;Real Boxing
None;I-Fluid
Space Jam;Space Ace
R.U.S.E.;D.U.S.T.
Pro Cycling Manager 2016;Pro Cycling Manager Season 2009
Shadow Hearts;Shadow Harvest Phantom Ops
NBA 2K12;NBA 2K12
Duck Hunt;Duck Dynasty
Family Guy: Back to the Multiverse;Family Guy Back to the Multiverse
Super Collapse! 3;Collapse
Legacy of Kain: Soul Reaver;Legacy of Kain Soul Reaver 2
None;Pink Hour
None;SPACECOM
None;3DMark 11
None;Sublevel Zero
Tom Clancy's Ghost Recon;Tom Clancy's Ghost Recon
None;Auditorium
Killing Zone;Killing Floor Beta
Fish Tycoon;Freight Tycoon Inc.
Pro Evolution Soccer 2013;Pro Evolution Soccer 2013
Breach;Breach
Death Trap;Deathtrap
None;Penny Arcade's On the Rain-Slick Precipice of Darkness 4
None;FATE Undiscovered Realms
None;Putt-Putt and Pep's Balloon-o-Rama
Dream Pinball 3D;Dream Pinball 3D
None;Freddi Fish and Luther's Maze Madness
Panzer Tactics;Panzer Tactics HD
None;Geometry Wars 3 Dimensions Evolved
Singularity;Ashes of the Singularity
None;Autocraft
None;Battlegrounds of Eldhelm
Farmtopia;Startopia
None;STAR WARS X-Wing vs. TIE Fighter
None;Rescue Everyday Heroes
None;STAR WARS X-Wing Alliance
None;Critter Crunch
None;FINAL FANTASY IV
Sniper Elite 3;Sniper Elite Zombie Army
Gameboy Gallery;Games of Glory
Powerbike;Motorbike
Aidyn Chronicles: The First Mage;Adventure Chronicles The Search For Lost Treasure
None;Reaper - Tale of a Pale Swordsman
Delta Force: Black Hawk Down;Delta Force Black Hawk Down
None;Wasteland 1 - The Original Classic
None;Naval Warfare
ParaParaParadise;Castaway Paradise
None;Hello Kitty and Sanrio Friends Racing
Elven Legacy;Raiden Legacy
Bionic Commando;Bionic Commando
None;Afterfall InSanity - Dirty Arena Edition
Carve;Waves
Rush;BlazeRush
Supreme Ruler: Cold War;Supreme Ruler 2020 Gold
Omega Boost;Omegalodon
Championship Manager 2010;Championship Manager 2010
Lords of the Fallen;Lords of the Realm II
Deal or No Deal: Special Edition;Lords of Magic Special Edition
Puzzle Quest: Galactrix;Puzzle Quest Galactrix
Forbidden Siren 2;Razor2 Hidden Skies
Rage;Rake
None;Dinosaur Hunt Africa Contract
Jewel Time Deluxe;Reveal The Deep
Guardian Heroes;Guardians of Orion
Microsoft Flight Simulator;Island Flight Simulator
None;liteCam Game 100 FPS Game Capture
Soul Reaver 2;Bullet Heaven 2
Tail of the Sun;Realms of the Haunting
None;Psycho Starship Rampage
None;GUN
None;B.U.T.T.O.N.
LEGO Pirates of the Caribbean: The Video Game;LEGO Pirates of the Caribbean The Video Game
Red Steel;Red Stone Online
The Hidden;The UnderGarden
None;Mortal Kombat Legacy II - Ep. 1 Reunited in Macau
Block Party;Block Story
The Godfather;The Gate
Nobunaga no Yabou: Kakushin with Power-Up Kit;NOBUNAGA'S AMBITION Kakushin with Power Up Kit
None;Avernum 4
None;Avernum 5
None;Eschalon Book 2
Drakengard;Drakensang
None;Avernum 6
None;Eschalon Book 1
None;Freedom Force vs. the 3rd Reich
Grandia;Arcadia
Tom Clancy's Ghost Recon Advanced Warfighter 2;Tom Clancy's Ghost Recon Advanced Warfighter 2
The X Files;The Fish Fillets 2
Over the Hedge;Over the Dream
Asteroids;Asteria
Serious Sam HD: Gold Edition;Serious Sam Classics Revolution
Apocalypse;AZMD! Scorepocalypse 
None;Earth 2150 The Moon Project
None;Earth 2150 Lost Souls
NASCAR 2011: The Game;NASCAR The Game 2013
E.T. The Extra-Terrestrial;UFO Extraterrestrials Gold
Barnyard;Party Hard
Shining Stars;Riding Star
Imperial Glory;Imperial Glory
echochrome;Monochroma
Wildlife Park 3;Wildlife Park 2
Wildlife Park 3;Wildlife Park 2 - Marine World
None;The Clockwork Man The Hidden World
None;Nancy Drew Lights, Camera, Curses!
None;Season of Mystery  The Cherry Blossom Murders
Nightshade;NightShift Code
Hidden Mysteries: Salem Secrets - Witch Trials of 1692;Midnight Mysteries Salem Witch Trials
None;Midnight Mysteries 4 Haunted Houdini
None;Midnight Mysteries 3 Devil on the Mississippi
Samantha Swift and the Hidden Roses of Athena;Samantha Swift and the Golden Touch
Tetris Attack;Planets Under Attack
Jack Keane;Jack Keane
Atlantic Quest;Atlantica Online
None;RECYCLE
Despicable Me: The Game;Decay - The Mare
Star Ocean;Starscape
Dance Dance Revolution Universe;SpaceForce Rogue Universe
None;Battle Group 2
None;Convoy
None;Realms of Arkania 3 - Shadows over Riva Classic
None;Jumpdrive
None;Digital Combat Simulator A-10C Warthog
None;1701 A.D. Sunken Dragon
Mad Maestro!;Maelstrom
None;AR-K
Chromehounds;Chrome
The Last Guy;Kill The Bad Guy
Space Raiders;Space Siege
None;Anachronox
None;Habitat
CT Special Forces;Chrome Specforce
None;Paranautical Activity Deluxe Atonement Edition
Midnight Club: Street Racing;Kung Fury Street Rage
None;FRONTIERS
Reactor;rFactor 2
None;Nancy Drew Ghost Dogs of Moon Lake 
Fast & Furious: Showdown;Fast & Furious Showdown
Dragon's Lair Trilogy;Dragon's Lair 2 Time Warp
Doodle Hex;Doodle God
Cloudy With a Chance of Meatballs;Cloudy with a Chance of Meatballs
Max & the Magic Marker;Max and the Magic Marker
None;Nostradamus The Last Prophecy
City Life: World Edition;Airport Madness World Edition
Wildlife Park 3;Wildlife Park 2 - Dino World
None;Potatoman Seeks the Troof
Sea Park Tycoon;Lunch Truck Tycoon
None;aerofly RC 7
Haunted House;Haunt the House Terrortown
None;Aces Wild Manic Brawling Action!
None;D4 Dark Dreams Don't Die
BloodRayne;BloodRayne
Carmageddon: Max Damage;Carmageddon Max Pack
None;Coniclysm
None;Alien Shooter Revisited
None;Eastside Hockey Manager
Worldwide Soccer Manager 2009;Franchise Hockey Manager 2
None;Kohan Immortal Sovereigns
None;Avadon 2 The Corruption
Drakensang: The Dark Eye;Drakensang The River of Time
None;Jacob Jones and the Bigfoot Mystery  Episode 2
Battle Hunter;Battle Brothers
None;Maszyny Rolnicze 2015
None;Strong Bad Episode 3 Baddest of the Bands
None;Strong Bad Episode 2 Strong Badia the Free
None;Strong Bad Episode 4 Dangeresque 3
BIT.TRIP SAGA;BIT.TRIP VOID
BIT.TRIP COMPLETE;BIT.TRIP CORE
Pure;Parcel
Nancy Drew: The Hidden Staircase;Nancy Drew The Haunted Carousel
None;Abandoned Chestnut Lodge Asylum
None;Hector Ep 2
The Witcher;The Otherside
Daniel X: The Ultimate Power;Drawn The Painted Tower
Siren;Fire
Kuon;Kuros
Black & Bruised;Back to Bed
Nancy Drew: The White Wolf of Icicle Creek;Nancy Drew The Creature of Kapu Cave
Legend of Kay;Legend of Fae
Hotel for Dogs;Hotel Dash
Diner Dash: Flo on the Go;Diner Dash Hometown Hero
Airline Tycoon;DinerTown Tycoon
Worldwide Soccer Manager 2009;Worldwide Soccer Manager 2009
NHL 2K10;MLB 2K10
NHL 2K11;MLB 2K11
None;Out of the Park Baseball 14
Wings of War;Kohan II Kings of War
The Bible Game;The Impossible Game
Jet X20;Khet 2.0
Adventure Time: Explore the Dungeon Because I Don't Know!;Adventure Time  Explore the Dungeon Because I DONT KNOW!
Pinball Tycoon;Ride! Carnival Tycoon
None;SAMURAI WARRIORS 4-II
The Witcher;The Bug Butcher
Romance of the Three Kingdoms X;Romance of the Three Kingdoms Maker
Space Hulk;Space Colony
Life is Strange;Life is Hard
Shockwave Assault;Executive Assault
C.O.R.E.;O.R.B.
Mirror's Edge;MirrorMoon EP
